,strand_lead,geptop,Nc,GC,L_aa,Gravy
ACIAD_RS00005,1,0.9265469125619672,47.77,0.439,465,-0.158279
ACIAD_RS00010,1,0.8892881595476869,44.93,0.442,382,-0.08429299999999999
ACIAD_RS00015,1,0.07309642391592269,52.01,0.421,358,-0.344693
ACIAD_RS00020,1,0.9622810635918242,44.12,0.447,822,-0.411192
ACIAD_RS00025,0,0.0,,0.4270000000000001,78,-0.811538
ACIAD_RS00030,0,0.0,44.43,0.454,644,-0.404503
ACIAD_RS00035,1,0.0,40.54,0.4320000000000001,336,-0.167857
ACIAD_RS00040,1,0.0,47.51,0.433,334,-0.196407
ACIAD_RS00045,1,0.3420464499651206,47.71,0.423,111,-0.121622
ACIAD_RS00050,0,0.036809706051923366,44.32,0.461,376,-0.193883
ACIAD_RS00055,1,0.8155317612085201,47.79,0.455,404,-0.29802
ACIAD_RS00060,1,0.0,35.08,0.377,84,-0.269048
ACIAD_RS00065,1,0.0,47.57,0.411,652,-0.317945
ACIAD_RS00095,1,0.0,51.66,0.391,204,-0.257843
ACIAD_RS00100,1,0.0,48.45,0.421,103,-0.32233
ACIAD_RS00105,0,0.03598353260003434,50.74,0.385,180,-0.30277800000000005
ACIAD_RS00110,0,0.03710829000429895,38.25,0.429,160,-0.281875
ACIAD_RS00115,0,0.5610740120946371,50.99,0.402,179,0.529609
ACIAD_RS00120,0,0.9261615767467382,43.43,0.449,945,-0.265079
ACIAD_RS00125,0,0.8802571023334742,48.91,0.441,333,-0.27567600000000003
ACIAD_RS00130,1,0.0,46.63,0.433,374,0.841176
ACIAD_RS00135,1,0.0,53.98,0.436,266,-0.030827
ACIAD_RS00140,0,0.0,52.61,0.413,205,-0.174146
ACIAD_RS00145,1,0.0,50.07,0.445,369,-0.21897
ACIAD_RS00150,1,0.0,45.75,0.4370000000000001,245,-0.155919
ACIAD_RS00155,1,0.0,38.75,0.468,126,0.014286000000000004
ACIAD_RS00160,1,0.036424370236694224,52.64,0.452,188,0.052660000000000005
